id,conversation_id,referenced_tweets.replied_to.id,referenced_tweets.retweeted.id,referenced_tweets.quoted.id,edit_history_tweet_ids,edit_controls.edits_remaining,edit_controls.editable_until,edit_controls.is_edit_eligible,author_id,in_reply_to_user_id,retweeted_user_id,quoted_user_id,created_at,text,lang,source,public_metrics.like_count,public_metrics.quote_count,public_metrics.reply_count,public_metrics.retweet_count,reply_settings,possibly_sensitive,withheld.scope,withheld.copyright,withheld.country_codes,entities.annotations,entities.cashtags,entities.hashtags,entities.mentions,entities.urls,context_annotations,attachments.media,attachments.media_keys,attachments.poll.duration_minutes,attachments.poll.end_datetime,attachments.poll.id,attachments.poll.options,attachments.poll.voting_status,attachments.poll_ids,author.id,author.created_at,author.username,author.name,author.description,author.entities.description.cashtags,author.entities.description.hashtags,author.entities.description.mentions,author.entities.description.urls,author.entities.url.urls,author.location,author.pinned_tweet_id,author.profile_image_url,author.protected,author.public_metrics.followers_count,author.public_metrics.following_count,author.public_metrics.listed_count,author.public_metrics.tweet_count,author.url,author.verified,author.withheld.scope,author.withheld.copyright,author.withheld.country_codes,geo.coordinates.coordinates,geo.coordinates.type,geo.country,geo.country_code,geo.full_name,geo.geo.bbox,geo.geo.type,geo.id,geo.name,geo.place_id,geo.place_type,matching_rules,__twarc.retrieved_at,__twarc.url,__twarc.version,
1582752287495458817,1582752287495458817,,1582731414810005504,,"[""1582752287495458817""]",5,2022-10-19T15:45:26.000Z,False,1280509194534346752,,925817831626805249,,2022-10-19T15:15:26.000Z,"YO♥️CUMANA\n🚩 Tras las lluvias acaecidas en #Cumana el alcalde 👉 .@lossifontes realizo el acercamiento a la comunidad de El ""Tacal sector 2"" y atendió las afectaciones, de la mano con el pueblo✌️\n#19Oct\n#PuebloUnidoYActivo\n#FelizMiercoles\n#Sucre\n▶️ .@NicolasMaduro https://t.co/d7r1MQhpdP",es,Twitter Web App,14,0,2,43,everyone,False,,,,"[{""start"": 124, ""end"": 137, ""probability"": 0.4826, ""type"": ""Other"", ""normalized_text"": ""Tacal sector 2""}, {""start"": 239, ""end"": 243, ""probability"": 0.6748, ""type"": ""Place"", ""normalized_text"": ""Sucre""}]",,"[{""start"": 43, ""end"": 50, ""tag"": ""Cumana""}, {""start"": 195, ""end"": 201, ""tag"": ""19Oct""}, {""start"": 202, ""end"": 221, ""tag"": ""PuebloUnidoYActivo""}, {""start"": 222, ""end"": 237, ""tag"": ""FelizMiercoles""}, {""start"": 238, ""end"": 244, ""tag"": ""Sucre""}]","[{""start"": 65, ""end"": 77, ""username"": ""lossifontes"", ""id"": ""138487155"", ""location"": ""Cuman\u00e1 "", ""description"": ""Alcalde Revolucionario de Cuman\u00e1. Militante del PSUV.\nPadre de 4 hijos!!!\nCompa\u00f1ero de vida de Fermari Ortega."", ""profile_image_url"": ""https://pbs.twimg.com/profile_images/1526232763724079105/yrZV4F0o_normal.jpg"", ""public_metrics"": {""followers_count"": 8535, ""following_count"": 1307, ""tweet_count"": 22352, ""listed_count"": 18}, ""protected"": false, ""created_at"": ""2010-04-29T17:46:35.000Z"", ""verified"": false, ""name"": ""LUIS JAVIER SIFONTES""}, {""start"": 249, ""end"": 263, ""username"": ""NicolasMaduro"", ""id"": ""1252764865""}]","[{""start"": 264, ""end"": 287, ""url"": ""https://t.co/d7r1MQhpdP"", ""expanded_url"": ""https://twitter.com/Elangel_ven0/status/1582731414810005504/photo/1"", ""display_url"": ""pic.twitter.com/d7r1MQhpdP"", ""media_key"": ""3_1582731389685960709""}, {""start"": 264, ""end"": 287, ""url"": ""https://t.co/d7r1MQhpdP"", ""expanded_url"": ""https://twitter.com/Elangel_ven0/status/1582731414810005504/photo/1"", ""display_url"": ""pic.twitter.com/d7r1MQhpdP"", ""media_key"": ""3_1582731412389744642""}]","[{""domain"": {""id"": ""109"", ""name"": ""Reoccurring Trends"", ""description"": ""Twitter generated Trends that occur on a daily, weekly, monthly, or yearly basis such as Monday motivation.""}, ""entity"": {""id"": ""913875119423885313"", ""name"": ""#HappyWednesday"", ""description"": ""#HappyWednesday""}}, {""domain"": {""id"": ""10"", ""name"": ""Person"", ""description"": ""Named people in the world like Nelson Mandela""}, ""entity"": {""id"": ""839575776999583745"", ""name"": ""Nicol\u00e1s Maduro"", ""description"": ""President of Venezuela Nicol\u00e1s Maduro""}}, {""domain"": {""id"": ""35"", ""name"": ""Politician"", ""description"": ""Politicians in the world, like Joe Biden""}, ""entity"": {""id"": ""839575776999583745"", ""name"": ""Nicol\u00e1s Maduro"", ""description"": ""President of Venezuela Nicol\u00e1s Maduro""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy of user interests. ""}, ""entity"": {""id"": ""839575776999583745"", ""name"": ""Nicol\u00e1s Maduro"", ""description"": ""President of Venezuela Nicol\u00e1s Maduro""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy of user interests. ""}, ""entity"": {""id"": ""847878884917886977"", ""name"": ""Politics"", ""description"": ""Politics""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy of user interests. ""}, ""entity"": {""id"": ""1070032753834438656"", ""name"": ""Political figures"", ""description"": ""Politician""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy of user interests. ""}, ""entity"": {""id"": ""1555191995919872000"", ""name"": ""Venezuela politics""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy of user interests. ""}, ""entity"": {""id"": ""1555192119840542720"", ""name"": ""Venezuela political figures""}}]","[{}, {}]","[""3_1582731389685960709"", ""3_1582731412389744642""]",,,,,,,1280509194534346752,2020-07-07T14:29:32.000Z,ShavelaHermosa,♥️⋆ 𝓒𝓱𝓪𝓿𝓮𝓵𝓪 𝓐𝓷𝓭𝓻𝓮𝓲𝓷𝓪 ⋆ ♥️,"Llanera, me gusta viajar y conocer mi país 🇻🇪\n♫ ..En el fogón de tus brazos cocíname a fuego \nlento pàque mi alma se sancoche\n con el calor de tu cuerpo.♫",,,,,,Apure,1582686723984588801,https://pbs.twimg.com/profile_images/1539401404896378880/X5TJ6zo2_normal.jpg,False,4402,3183,3,73680,,False,,,,,,,,,,,,,,,,2022-10-19T15:15:40+00:00,https://api.twitter.com/2/tweets/search/recent?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id%2Cedit_history_tweet_ids&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&query=%23felizmiercoles&max_results=100,2.12.0,
1582752285595029505,1582752285595029505,,1582692223879348224,,"[""1582752285595029505""]",5,2022-10-19T15:45:25.000Z,False,795089089,,239371160,,2022-10-19T15:15:25.000Z,📰 Segob vs ego (@osvaldomonos) \n#FelizMiercoles https://t.co/mzLhRFzLew,es,Twitter for Android,10,0,0,7,everyone,False,,,,"[{""start"": 2, ""end"": 6, ""probability"": 0.356, ""type"": ""Person"", ""normalized_text"": ""Segob""}]",,"[{""start"": 32, ""end"": 47, ""tag"": ""FelizMiercoles""}]","[{""start"": 16, ""end"": 29, ""username"": ""osvaldomonos"", ""id"": ""46240585"", ""location"": ""Guadalajara"", ""description"": ""Soy monero me gusta el humor negro, la m\u00fasica, hacerle el d\u00eda a la gente, publico en la OEM, CabeceraMX, Emeequis, hago radio, tv, ahh y no me gusta la sand\u00eda"", ""profile_image_url"": ""https://pbs.twimg.com/profile_images/1576804680818200578/Bw82-7nS_normal.jpg"", ""public_metrics"": {""followers_count"": 9347, ""following_count"": 1063, ""tweet_count"": 46280, ""listed_count"": 166}, ""pinned_tweet_id"": ""1516644233456889860"", ""protected"": false, ""created_at"": ""2009-06-10T22:12:01.000Z"", ""url"": ""https://t.co/Lwd3XqRwjp"", ""entities"": {""url"": {""urls"": [{""start"": 0, ""end"": 23, ""url"": ""https://t.co/Lwd3XqRwjp"", ""expanded_url"": ""https://www.facebook.com/cartonesyhumor"", ""display_url"": ""facebook.com/cartonesyhumor""}]}}, ""verified"": false, ""name"": ""OSVALDO MONOS""}]","[{""start"": 48, ""end"": 71, ""url"": ""https://t.co/mzLhRFzLew"", ""expanded_url"": ""https://twitter.com/sergiofimbres/status/1582692223879348224/photo/1"", ""display_url"": ""pic.twitter.com/mzLhRFzLew"", ""media_key"": ""3_1582692219881930752""}]","[{""domain"": {""id"": ""109"", ""name"": ""Reoccurring Trends"", ""description"": ""Twitter generated Trends that occur on a daily, weekly, monthly, or yearly basis such as Monday motivation.""}, ""entity"": {""id"": ""913875119423885313"", ""name"": ""#HappyWednesday"", ""description"": ""#HappyWednesday""}}]","[{""width"": 768, ""url"": ""https://pbs.twimg.com/media/FfbaMELWQAAeaV8.jpg"", ""type"": ""photo"", ""media_key"": ""3_1582692219881930752"", ""height"": 1025}]","[""3_1582692219881930752""]",,,,,,,795089089,2012-09-01T01:48:06.000Z,charly692009,Carlos Guadarrama,,,,,,,"Monterrey, Nuevo León",,https://pbs.twimg.com/profile_images/1511366898511974408/fGGDiT0l_normal.jpg,False,94,400,0,47292,,False,,,,,,,,,,,,,,,,2022-10-19T15:15:40+00:00,https://api.twitter.com/2/tweets/search/recent?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id%2Cedit_history_tweet_ids&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&query=%23felizmiercoles&max_results=100,2.12.0,
1582752266939138049,1582752266939138049,,1582752218209402881,,"[""1582752266939138049""]",5,2022-10-19T15:45:21.000Z,False,1580963194448842754,,1580963194448842754,,2022-10-19T15:15:21.000Z,#FelizMiércoles hoy sera un excelente día!! https://t.co/uUO20FXDIN,es,Twitter for Android,1,0,0,1,everyone,False,,,,,,"[{""start"": 0, ""end"": 15, ""tag"": ""FelizMi\u00e9rcoles""}]",,"[{""start"": 44, ""end"": 67, ""url"": ""https://t.co/uUO20FXDIN"", ""expanded_url"": ""https://twitter.com/Motivos14185270/status/1582709103821918213"", ""display_url"": ""twitter.com/Motivos1418527\u2026""}]","[{""domain"": {""id"": ""109"", ""name"": ""Reoccurring Trends"", ""description"": ""Twitter generated Trends that occur on a daily, weekly, monthly, or yearly basis such as Monday motivation.""}, ""entity"": {""id"": ""913875119423885313"", ""name"": ""#HappyWednesday"", ""description"": ""#HappyWednesday""}}]",,,,,,,,,1580963194448842754,2022-10-14T16:46:42.000Z,RocioRo55,Rocio Rodriguez,,,,,,,,,https://pbs.twimg.com/profile_images/1581067682048245766/H4OEiuFD_normal.jpg,False,82,102,0,42,,False,,,,,,,,,,,,,,,,2022-10-19T15:15:40+00:00,https://api.twitter.com/2/tweets/search/recent?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id%2Cedit_history_tweet_ids&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&query=%23felizmiercoles&max_results=100,2.12.0,
1582752259091595267,1582752259091595267,,1582709103821918213,,"[""1582752259091595267""]",5,2022-10-19T15:45:19.000Z,False,1323795044889817089,,1298749563558387715,,2022-10-19T15:15:19.000Z,Que sea hoy un día lleno de bendiciones!\n#FelizMiercoles https://t.co/IRB3FDUcBM,es,Twitter for Android,764,106,19,369,everyone,False,,,,,,"[{""start"": 41, ""end"": 56, ""tag"": ""FelizMiercoles""}]",,"[{""start"": 57, ""end"": 80, ""url"": ""https://t.co/IRB3FDUcBM"", ""expanded_url"": ""https://twitter.com/Motivos14185270/status/1582709103821918213/photo/1"", ""display_url"": ""pic.twitter.com/IRB3FDUcBM"", ""media_key"": ""3_1582709101385113600""}]","[{""domain"": {""id"": ""109"", ""name"": ""Reoccurring Trends"", ""description"": ""Twitter generated Trends that occur on a daily, weekly, monthly, or yearly basis such as Monday motivation.""}, ""entity"": {""id"": ""913875119423885313"", ""name"": ""#HappyWednesday"", ""description"": ""#HappyWednesday""}}]","[{""width"": 683, ""url"": ""https://pbs.twimg.com/media/FfbpisrWYAAgs9v.jpg"", ""type"": ""photo"", ""media_key"": ""3_1582709101385113600"", ""height"": 1024}]","[""3_1582709101385113600""]",,,,,,,1323795044889817089,2020-11-04T01:12:05.000Z,Lauramonroy33,Laura Monroy,,,,,,,México,,https://pbs.twimg.com/profile_images/1575641140245692416/ugyYN9TE_normal.jpg,False,63,27,0,252,,False,,,,,,,,,,,,,,,,2022-10-19T15:15:40+00:00,https://api.twitter.com/2/tweets/search/recent?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id%2Cedit_history_tweet_ids&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&query=%23felizmiercoles&max_results=100,2.12.0,
1582752255454851072,1582752255454851072,,1582695010180308992,,"[""1582752255454851072""]",5,2022-10-19T15:45:18.000Z,False,1224625887993376769,,1332291439695421440,,2022-10-19T15:15:18.000Z,"#BuenosDíasATodos ☕️🫓🗞️🌳🇻🇪🏔️💼\n\n#FelizMiercoles #19Oct\n#1x10DelBuenGobierno #PuebloUnidoYActivo\n\n""En un mundo de plástico y ruido, quiero ser de barro y de silencio"". Eduardo Galeano\n\nEstatua San Fernando- Estado #Apure https://t.co/qeBz5j3hMu",es,Twitter for Android,3,0,0,8,everyone,False,,,,"[{""start"": 166, ""end"": 180, ""probability"": 0.469, ""type"": ""Person"", ""normalized_text"": ""Eduardo Galeano""}, {""start"": 195, ""end"": 202, ""probability"": 0.3086, ""type"": ""Other"", ""normalized_text"": ""Fernando""}]",,"[{""start"": 0, ""end"": 17, ""tag"": ""BuenosD\u00edasATodos""}, {""start"": 31, ""end"": 46, ""tag"": ""FelizMiercoles""}, {""start"": 47, ""end"": 53, ""tag"": ""19Oct""}, {""start"": 54, ""end"": 74, ""tag"": ""1x10DelBuenGobierno""}, {""start"": 75, ""end"": 94, ""tag"": ""PuebloUnidoYActivo""}, {""start"": 212, ""end"": 218, ""tag"": ""Apure""}]",,"[{""start"": 219, ""end"": 242, ""url"": ""https://t.co/qeBz5j3hMu"", ""expanded_url"": ""https://twitter.com/MObras_Publicas/status/1582695010180308992/photo/1"", ""display_url"": ""pic.twitter.com/qeBz5j3hMu"", ""media_key"": ""3_1582694999673769986""}]","[{""domain"": {""id"": ""109"", ""name"": ""Reoccurring Trends"", ""description"": ""Twitter generated Trends that occur on a daily, weekly, monthly, or yearly basis such as Monday motivation.""}, ""entity"": {""id"": ""913875119423885313"", ""name"": ""#HappyWednesday"", ""description"": ""#HappyWednesday""}}]",[{}],"[""3_1582694999673769986""]",,,,,,,1224625887993376769,2020-02-04T09:29:25.000Z,IsabelTeresaSu4,🎄💫 @IsabelTeresaSu4 💫,Chavez Vive ... La Lucha Sigue,,,,,,Venezuela,1581746762561179648,https://pbs.twimg.com/profile_images/1573818086469390336/p5v3CSpU_normal.jpg,False,1248,1227,3,65797,,False,,,,,,,,,,,,,,,,2022-10-19T15:15:40+00:00,https://api.twitter.com/2/tweets/search/recent?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id%2Cedit_history_tweet_ids&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&query=%23felizmiercoles&max_results=100,2.12.0,
1582752255375130625,1582752255375130625,,1582711887946399745,,"[""1582752255375130625""]",5,2022-10-19T15:45:18.000Z,False,1180358075364134913,,1194101380467716097,,2022-10-19T15:15:18.000Z,Good morning everyone...#WednesdayWorkout #MiercolesDeCulitosLindos sera que califico? #FelizMiercoles a todos y todas y todes😅 https://t.co/wRSKTywjAl,es,Twitter for Android,367,1,16,37,everyone,False,,,,,,"[{""start"": 24, ""end"": 41, ""tag"": ""WednesdayWorkout""}, {""start"": 42, ""end"": 67, ""tag"": ""MiercolesDeCulitosLindos""}, {""start"": 87, ""end"": 102, ""tag"": ""FelizMiercoles""}]",,"[{""start"": 128, ""end"": 151, ""url"": ""https://t.co/wRSKTywjAl"", ""expanded_url"": ""https://twitter.com/anaivan36556216/status/1582711887946399745/photo/1"", ""display_url"": ""pic.twitter.com/wRSKTywjAl"", ""media_key"": ""3_1582711885031387136""}]","[{""domain"": {""id"": ""109"", ""name"": ""Reoccurring Trends"", ""description"": ""Twitter generated Trends that occur on a daily, weekly, monthly, or yearly basis such as Monday motivation.""}, ""entity"": {""id"": ""913875119423885313"", ""name"": ""#HappyWednesday"", ""description"": ""#HappyWednesday""}}]",[{}],"[""3_1582711885031387136""]",,,,,,,1180358075364134913,2019-10-05T05:44:45.000Z,Ratmans69,Juan Ratón,,,,,,,,,https://pbs.twimg.com/profile_images/1261476711792852992/WtBE8R3F_normal.jpg,False,21,179,0,2161,,False,,,,,,,,,,,,,,,,2022-10-19T15:15:40+00:00,https://api.twitter.com/2/tweets/search/recent?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id%2Cedit_history_tweet_ids&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&query=%23felizmiercoles&max_results=100,2.12.0,
1582752237172174848,1582752237172174848,,1582603657191002112,,"[""1582752237172174848""]",5,2022-10-19T15:45:14.000Z,False,1565783211975884809,,1070013918007967745,,2022-10-19T15:15:14.000Z,#FelizMiercoles https://t.co/aIOrnAvAZX,qme,Twitter for Android,448,2,5,225,everyone,False,,,,,,"[{""start"": 0, ""end"": 15, ""tag"": ""FelizMiercoles""}]",,"[{""start"": 16, ""end"": 39, ""url"": ""https://t.co/aIOrnAvAZX"", ""expanded_url"": ""https://twitter.com/AndaluciaSinVOX/status/1582603657191002112/photo/1"", ""display_url"": ""pic.twitter.com/aIOrnAvAZX"", ""media_key"": ""3_1582603652614733825""}]","[{""domain"": {""id"": ""109"", ""name"": ""Reoccurring Trends"", ""description"": ""Twitter generated Trends that occur on a daily, weekly, monthly, or yearly basis such as Monday motivation.""}, ""entity"": {""id"": ""913875119423885313"", ""name"": ""#HappyWednesday"", ""description"": ""#HappyWednesday""}}]","[{""width"": 622, ""url"": ""https://pbs.twimg.com/media/FfaJoxZWQAE_bYR.jpg"", ""type"": ""photo"", ""media_key"": ""3_1582603652614733825"", ""height"": 846}]","[""3_1582603652614733825""]",,,,,,,1565783211975884809,2022-09-02T19:26:36.000Z,Republicano1966,Republicano,De izquierdas desde pequeñito. Todo lo ecologista que puedo ser,,,,,,,,https://pbs.twimg.com/profile_images/1571931513700159492/Y87CWMgd_normal.jpg,False,184,450,0,829,,False,,,,,,,,,,,,,,,,2022-10-19T15:15:40+00:00,https://api.twitter.com/2/tweets/search/recent?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id%2Cedit_history_tweet_ids&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&query=%23felizmiercoles&max_results=100,2.12.0,
1582752218209402881,1582752218209402881,,,1582709103821918213,"[""1582752218209402881""]",5,2022-10-19T15:45:09.000Z,True,1580963194448842754,,,1298749563558387715,2022-10-19T15:15:09.000Z,#FelizMiércoles hoy sera un excelente día!! https://t.co/uUO20FXDIN,es,Twitter for Android,1,0,0,1,everyone,False,,,,,,"[{""start"": 0, ""end"": 15, ""tag"": ""FelizMi\u00e9rcoles""}]",,"[{""start"": 44, ""end"": 67, ""url"": ""https://t.co/uUO20FXDIN"", ""expanded_url"": ""https://twitter.com/Motivos14185270/status/1582709103821918213"", ""display_url"": ""twitter.com/Motivos1418527\u2026""}]","[{""domain"": {""id"": ""109"", ""name"": ""Reoccurring Trends"", ""description"": ""Twitter generated Trends that occur on a daily, weekly, monthly, or yearly basis such as Monday motivation.""}, ""entity"": {""id"": ""913875119423885313"", ""name"": ""#HappyWednesday"", ""description"": ""#HappyWednesday""}}]",,,,,,,,,1580963194448842754,2022-10-14T16:46:42.000Z,RocioRo55,Rocio Rodriguez,,,,,,,,,https://pbs.twimg.com/profile_images/1581067682048245766/H4OEiuFD_normal.jpg,False,82,102,0,42,,False,,,,,,,,,,,,,,,,2022-10-19T15:15:40+00:00,https://api.twitter.com/2/tweets/search/recent?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id%2Cedit_history_tweet_ids&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&query=%23felizmiercoles&max_results=100,2.12.0,
